[行政班]高一英语课时练（第1次）2026年3月16日高一年级（英语）小题得分明细,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
准考证号,自定义考号,班级,英语,校次,班次,客观分,主观分,单选题,其他,书面表达,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,26
82159557,7105100200,高一555班,57,983,50,35,22,35,18,4,0,3,3,3,3,3,3,3,0,0,2,0,0,2,2,0,0,0,0,2,2,0,2,2,8,10,4
82165023,7106100205,高一562班,57,983,53,27,30,27,26,4,3,0,3,0,0,3,0,0,0,0,2,0,0,2,0,2,2,0,0,2,2,2,2,2,12,14,4
82165046,7106101228,高一563班,57,983,50,21,36,21,32,4,3,3,3,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,4
82170555,7105100298,高一558班,57,983,46,32,25,32,22,3,3,0,3,0,3,3,3,0,3,0,2,0,0,2,0,2,2,0,2,0,0,0,2,2,12,10,3
82153664,7105100472,高一554班,56,987,50,33,23,33,21,2,0,3,3,3,3,3,3,3,0,2,2,0,0,0,0,2,2,0,0,2,0,0,2,0,12,9,2
82164375,7105100510,高一558班,56,987,47,44,12,44,9,3,0,3,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,0,2,2,2,2,2,2,4,5,3
82164699,7106100207,高一568班,56,987,52,42,14,42,10,4,3,3,3,3,3,3,3,0,3,0,2,2,0,2,0,2,2,0,2,0,0,2,2,2,6,4,4
82165026,7106100918,高一564班,56,987,53,36,20,36,16,4,3,3,3,0,0,3,3,0,3,0,2,2,2,2,0,2,2,2,2,0,0,2,0,0,8,8,4
82153606,7105100473,高一558班,55,991,48,35,20,35,18,2,0,3,3,3,3,3,3,0,3,0,2,0,0,2,0,2,2,0,2,0,0,0,2,2,10,8,2
82158313,7106100832,高一566班,55,991,51,34,21,34,19,2,0,3,3,0,0,3,3,3,3,0,2,0,0,2,0,2,2,0,0,2,2,0,2,2,12,7,2
82166605,7106100837,高一569班,55,991,52,33,22,33,18,4,0,3,3,3,0,0,3,3,0,2,2,0,0,0,0,2,2,2,2,0,0,2,2,2,10,8,4
82153585,7105100451,高一553班,54,994,49,31,23,31,19,4,0,3,0,3,3,3,0,3,0,2,2,0,0,2,0,2,2,0,2,2,0,0,2,0,10,9,4
82160256,7105100232,高一556班,53,995,49,34,19,34,16,3,0,0,3,3,3,3,3,3,0,0,2,0,0,0,2,2,0,2,2,2,0,2,2,0,8,8,3
82158310,7106101305,高一566班,52,996,52,32,20,32,17,3,3,3,3,3,0,3,0,0,3,2,2,0,0,2,0,2,2,0,2,0,0,0,2,0,10,7,3
82164700,7106101341,高一567班,52,996,45,35,17,35,14,3,0,0,0,3,3,3,3,0,3,2,2,0,0,2,2,2,2,0,0,2,0,2,2,2,8,6,3
82150402,7106100613,高一562班,51,998,54,35,16,35,14,2,3,3,3,3,0,0,0,3,0,2,2,0,0,2,0,2,2,0,2,2,2,0,2,2,0,14,2
82162832,7105100180,高一558班,51,998,49,28,23,28,20,3,0,0,3,3,0,3,0,0,3,0,2,0,0,2,0,2,2,2,2,2,2,0,0,0,12,8,3
82165749,7106101313,高一563班,49,1000,51,21,28,21,25,3,3,3,3,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,3
82164311,7106101339,高一566班,47,1001,53,32,15,32,12,3,0,3,0,3,3,3,3,0,3,2,2,0,0,2,0,0,0,0,2,2,0,2,2,0,6,6,3
82153678,7105100135,高一557班,46,1002,47,29,17,29,13,4,3,0,0,3,3,3,3,3,3,0,2,2,0,2,0,0,0,0,0,0,2,0,0,0,4,9,4
82167447,7105100474,高一558班,46,1002,50,33,13,33,11,2,0,0,3,3,0,3,3,0,3,0,2,0,0,2,0,2,2,0,2,2,2,2,2,0,6,5,2
82153610,7105100194,高一558班,45,1004,51,28,17,28,13,4,0,0,3,3,0,3,3,3,3,0,0,2,0,2,0,2,2,0,0,0,0,2,0,0,8,5,4
82153571,7105100392,高一558班,44,1005,52,28,16,28,12,4,0,0,3,3,0,3,3,3,3,0,0,2,0,2,0,2,2,0,0,0,0,2,0,0,4,8,4
82162597,7105100198,高一557班,43,1006,48,33,10,33,8,2,0,3,3,3,0,3,3,0,0,2,2,0,0,2,0,0,2,2,0,2,2,2,2,0,6,2,2
82158338,7106100229,高一568班,42,1007,53,25,17,25,15,2,0,0,0,0,0,3,0,3,3,0,2,2,0,0,0,2,0,0,2,2,2,2,2,0,2,13,2
82484614,-,高一559班,41,1008,45,32,9,32,8,1,0,3,3,3,3,3,3,0,0,2,2,0,0,0,0,2,2,0,0,2,0,2,2,0,0,8,1
82164706,7106101233,高一569班,34,1009,53,0,34,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,3
81363022,7105100345,高一557班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
81521503,0000000019,高一567班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82150391,7106100435,高一563班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82153577,7105100238,高一557班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82153662,7105100193,高一557班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82153668,7105100265,高一558班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82156570,7106101008,高一561班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82156576,7106100707,高一563班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82156584,7106100527,高一569班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82156622,7106101030,高一562班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82157808,7106100216,高一570班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82158292,7106100108,高一570班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82158309,7106100828,高一570班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82158318,7106100535,高一569班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82158329,7106101230,高一562班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82159550,7105100290,高一555班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82161565,7105100469,高一557班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82162148,7105100270,高一557班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82162575,7105100209,高一559班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82162577,7105100387,高一559班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82162580,0000000013,高一557班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82162581,0000000014,高一556班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82162583,0000000015,高一557班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82162595,7105100515,高一556班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82162596,0000000016,高一557班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82162599,0000000017,高一557班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82162607,7105100407,高一553班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82162810,7105100471,高一553班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82162849,0000000024,高一553班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164286,7106100102,高一570班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164289,7106100929,高一570班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164303,7106101021,高一569班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164309,7106100432,高一570班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164321,25569454,高一566班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164327,7106100106,高一570班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164329,7106101344,高一570班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164332,7106100101,高一569班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164386,7105100088,高一551班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164399,7105100466,高一559班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164401,7105100229,高一559班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164408,0000000008,高一557班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164413,0000000009,高一557班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164414,0000000010,高一557班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164415,0000000011,高一557班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164419,0000000012,高一557班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164682,7106100521,高一570班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164695,7106100105,高一570班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164714,7106100737,高一570班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164720,7106100103,高一570班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164726,7106100724,高一570班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82164729,7106100109,高一570班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82165014,7106100635,高一564班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82165058,25564200,高一569班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82165215,25570521,高一570班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82165726,7106100530,高一570班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82165738,7106100139,高一564班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82165744,7106100126,高一563班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82165747,7106101329,高一555班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82166599,7106100503,高一566班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82166612,7106100717,高一564班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82166629,7105100377,高一557班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82167440,7105100190,高一554班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82167472,7105100210,高一551班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82167473,7105100055,高一551班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82167477,7105100107,高一552班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82167835,7106100738,高一563班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82167840,7106100611,高一570班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82167846,7106100621,高一569班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82169728,7105100427,高一560班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82170541,7105100518,高一557班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82170548,7105100121,高一560班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82170552,0000000006,高一557班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82170554,7105100326,高一557班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82170556,7105100205,高一560班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82170557,7105100202,高一557班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82226772,0000000018,高一569班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82479162,-,高一568班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82483802,-,高一558班,未扫，不计排名,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
年级均分,-,-,79.49,-,-,-,-,47.39,28.47,3.62,2.31,2.72,2.92,2.88,2.6,2.96,2.77,2.27,2.58,1.44,1.97,0.95,0.84,1.93,0.87,1.89,1.8,1.34,1.84,1.8,1.49,1.54,1.94,1.76,15.38,13.09,3.62
年级得分率%,-,-,79.49,-,-,-,-,83.14,74.93,72.47,77.01,90.78,97.42,95.84,86.52,98.81,92.17,75.52,86.03,72.25,98.41,47.47,42.22,96.53,43.31,94.25,89.79,66.9,91.87,90.19,74.63,76.91,96.93,87.81,76.91,72.72,72.47
